etablissement_id_paysage;uo_lib;nom_court;sigle;type_d_etablissement;typologie_d_universites_et_assimiles;secteur_d_etablissement;vague_contractuelle;localisation;url;coordonnees;uai;anciens_codes_uai;siret;siren;rna;identifiant_wikidata;element_wikidata;identifiant_idref;identifiant_eter;identifiant_ror;element_ror;identifiant_pic;identifiant_orgref;identifiant_isni;element_isni;element_fundref;date_creation;texte_de_ref_creation_lib;texte_de_ref_creation;com_code;com_nom;uucr_id;uucr_nom;dep_id;dep_nom;aca_id;aca_nom;reg_id;reg_nom;reg_id_old;reg_nom_old;mention_distribution;adresse_uai;lieu_dit_uai;boite_postale_uai;code_postal_uai;localite_acheminement_uai;pays_etranger_acheminement;numero_telephone_uai;statut_juridique_court;statut_juridique_long;compte_facebook;compte_twitter;compte_instagram;compte_flickr;compte_pinterest;flux_rss;compte_linkedin;compte_france_culture;compte_scribd;compte_scoopit;compte_tumblr;compte_youtube;compte_vimeo;compte_dailymotion;compte_github;wikipedia;wikipedia_en;scanr;hal;mooc;article;uo_lib_officiel;uo_lib_en;url_en;url_cn;url_es;url_de;url_it;universites_fusionnees;etablissement_experimental;champ_recherche;inscrits;inscrits_2010;inscrits_2011;inscrits_2012;inscrits_2013;inscrits_2014;inscrits_2015;inscrits_2016;inscrits_2017;inscrits_2018;inscrits_2019;inscrits_2020;inscrits_2021;inscrits_2022
gFP1V;Excelia Group;Excelia;;École;;privé;;Nouvelle-Aquitaine>Poitiers>Charente-Maritime>La Rochelle;https://www.excelia-group.com/;46.14069,-1.15616;0171427J;;34876850800015;348768508;;Q3578436;https://www.wikidata.org/entity/Q3578436;;;051gb6s93;https://ror.org/051gb6s93;;32547672;0000 0004 0641 0369;http://www.isni.org/0000 0004 0641 0369;;1988;;;17300;La Rochelle;UU17601;La Rochelle;D017;Charente-Maritime;A13;Poitiers;R75;Nouvelle-Aquitaine;R54;Poitou-Charentes;;102 rue de Coureilles;;;17000;La Rochelle;France;;Association loi de 1901;Association loi de 1901;https://www.facebook.com/ExceliaGroupLaRochelle;https://twitter.com/ExceliaGroupLR;https://www.instagram.com/exceliagrouplr/;;;;https://www.linkedin.com/school/excelia-group-la-rochelle/;;;;;https://www.youtube.com/c/ExceliaGroupLaRochelle;;;;;;;;;à;;;;;;;;;;"Excelia Group;Excelia";;;;;;;;;;;;;;
UKEsZ;Facultés Libres de Philosophie et de Psychologie;IPC;IPC;École;;privé;;Île-de-France>Paris>Paris 14e;https://ipc-paris.fr/;48.838,2.33569;0752139T;;77572847000045;775728470;;Q3146792;https://www.wikidata.org/entity/Q3146792;"156843676;030079012";FR0337;05rf37997;https://ror.org/05rf37997;;;0000 0001 2106 6293;http://www.isni.org/0000 0001 2106 6293;;1969-01-01;;;75114;Paris 14e;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;R11;Île-de-France;;70 avenue Denfert-Rochereau;;;75014;Paris;France;+33143353850;Association loi de 1901;Association loi de 1901;;;;;;;;;;;;;;;;;;;;;à la;;;;;;;;;;"Institut de philosophie comparée;Faculté libre de philosophie comparée;Facultés Libres de Philosophie et de Psychologie;IPC;FLPC";;;;;;;;;;;;;;
DOunC;Sciences Po Bordeaux;IEP de Bordeaux;IEP Bordeaux;Autre établissement;;public;Vague B;Nouvelle-Aquitaine>Bordeaux>Gironde>Bordeaux>Pessac;https://www.sciencespobordeaux.fr/fr/index.html;44.79886,-0.61409;0330192E;;19330192600039;193301926;;Q1252062;https://www.wikidata.org/entity/Q1252062;026386291;;01b5nw197;https://ror.org/01b5nw197;967300491;1841092;0000 0001 2297 4066;http://www.isni.org/0000 0001 2297 4066;;1948-05-06;;;33318;Pessac;UU33701;Bordeaux;D033;Gironde;A04;Bordeaux;R75;Nouvelle-Aquitaine;R72;Aquitaine;Domaine Universitaire;11 allée Ausone;;;33607;Pessac CEDEX;France;+33556041772;EPA;Établissement public national à caractère administratif;https://www.facebook.com/SciencesPoBordeaux;https://twitter.com/ScPoBx;https://www.instagram.com/sciencespobordeaux/;;;;https://www.linkedin.com/school/sciences-po-bordeaux/;;;;;https://www.youtube.com/channel/UCZkSPcevWvbjBEKHVmRwSnw;;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/193301926;;;à;Institut d'études politiques de Bordeaux;;https://www.sciencespobordeaux.fr/en/index.html;;;;;;;"Institut d'études politiques de Bordeaux;Sciences Po Bordeaux;IEP de Bordeaux;IEP Bordeaux";https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-statistiques-sur-les-effectifs-d-etudiants-inscrits-par-etablissement-hcp/table/?sort=-annee_universitaire&refine.etablissement_id_paysage=DOunC;1765;1810;1735;1903;1839;1832;1874;1969;2060.0;2218.0;2217.0;2275.0;2297.0
s3t8T;Université Côte d'Azur;UniCA;UCA;Grand établissement;Université pluridisciplinaire avec santé;public;Vague C;Provence-Alpes-Côte d'Azur>Nice>Alpes-Maritimes>Nice;https://univ-cotedazur.fr/;43.71693,7.26664;0062205P;"0062126D;0060931E";13002566100013;130025661;;Q80186910;https://www.wikidata.org/entity/Q80186910;241035694;FR0364;019tgvf94;https://ror.org/019tgvf94;897482801;;;;;2019-07-27;Décret n° 2019-785 du 25 juillet 2019 portant création d'Université Côte d'Azur et approbation de ses statuts;https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000038821787/;06088;Nice;UU06701;Nice;D006;Alpes-Maritimes;A23;Nice;R93;Provence-Alpes-Côte d'Azur;R93;Provence-Alpes-Côte d'Azur;;28 avenue Valrose;;BP 2135;06103;Nice CEDEX 2;France;+33492076060;EPSCP;Établissement public à caractère scientifique, culturel et professionnel;https://www.facebook.com/UnivCotedAzur;https://twitter.com/Univ_CotedAzur;https://www.instagram.com/univ_cotedazur/;;;https://univ-cotedazur.fr/formation-ksup/les-fonctionnalites-editoriales/flux-rss;https://www.linkedin.com/school/univ_cotedazur/;;;;;https://www.youtube.com/channel/UCja2ce2s9HfnxcBjrhW6n0w;https://vimeo.com/user51323404;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/130025661;https://hal.univ-cotedazur.fr/;https://www.fun-mooc.fr/universities/comueuca/;à l';Université Côte d'Azur;University of Côte d'Azur;https://univ-cotedazur.eu/;;;;;;Oui;"Université Côte d'Azur;UniCA;University of Côte d'Azur;UCA";https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-statistiques-sur-les-effectifs-d-etudiants-inscrits-par-etablissement-hcp/table/?sort=-annee_universitaire&refine.etablissement_id_paysage=s3t8T;;;;;;;;;;29954.0;30561.0;30832.0;29817.0
hy4EW;Université de Guyane;Université Guyane;;Université;Université pluridisciplinaire avec santé;public;Vague B;Guyane>Cayenne;https://www.univ-guyane.fr/;4.93174,-52.30102;9730429D;9710585J;13002059700014;130020597;;Q16682067;https://www.wikidata.org/entity/Q16682067;188204024;FR0327;00nb39k71;https://ror.org/00nb39k71;934582779;47001024;;;;2015-01-01;Décret n° 2014-851 du 30 juillet 2014 portant création et organisation provisoire de l'université de la Guyane;https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000029310823/;97302;Cayenne;UU9C601;Cayenne;D973;Guyane;A33;Guyane;R03;Guyane;R03;Guyane;;2091 route Baduel;Campus de Troubiran;BP 20792;97337;Cayenne CEDEX;France;+33594297910;EPSCP;Établissement public à caractère scientifique, culturel et professionnel;https://www.facebook.com/univguyane;https://twitter.com/univguyane;;;;;;;;;;https://www.youtube.com/c/UnivguyaneFr973;;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/130020597;https://hal.univ-guyane.fr/;;à l';;University of French Guiana;;;;;;;;"Université de Guyane;Université Guyane;University of French Guiana";https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-statistiques-sur-les-effectifs-d-etudiants-inscrits-par-etablissement-hcp/table/?sort=-annee_universitaire&refine.etablissement_id_paysage=hy4EW;;;;;2524;2838;3302;3297;3601.0;3802.0;3960.0;3890.0;3399.0
CUBKB;Université Lumière - Lyon 2;Lyon II;;Université;Université tertiaire - lettres et sciences Humaines;public;Vague A;Auvergne-Rhône-Alpes>Lyon>Rhône>Lyon>Lyon 7e;https://www.univ-lyon2.fr/;45.75061375319093,4.837181568145753;0691775E;;19691775100014;196917751;;Q4041;https://www.wikidata.org/entity/Q4041;02640334X;FR0158;03rth4p18;https://ror.org/03rth4p18;999855825;13409094;0000 0001 2188 0906;http://www.isni.org/0000 0001 2188 0906;;1973-07-28;Décret no 73-738 du 26 juillet 1973 portant création des universités Lyon-II et Lyon-III;https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000000500622/;69387;Lyon 7e;UU00760;Lyon;D069;Rhône;A10;Lyon;R84;Auvergne-Rhône-Alpes;R82;Rhône-Alpes;;18 quai Claude Bernard;;;69365;Lyon Cedex 07;France;+33478697152;EPSCP;Établissement public à caractère scientifique, culturel et professionnel;https://www.facebook.com/Universite.Lumiere.Lyon2?ref=ts;https://twitter.com/univ_lyon2;https://www.instagram.com/universitelyon2/;https://www.flickr.com/photos/lyon2/;;;;;;;;https://www.youtube.com/user/UnivLyon2/;;;;;;;https://hal.univ-lyon2.fr/;;à l';Université Lyon-II;Lumière University Lyon 2;;;;;;;;"Université Lyon-II;Université Lumière - Lyon 2;Lyon II;Lumière University Lyon 2";https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-statistiques-sur-les-effectifs-d-etudiants-inscrits-par-etablissement-hcp/table/?sort=-annee_universitaire&refine.etablissement_id_paysage=CUBKB;26457;25964;26919;26779;27347;27358;27176;26462;27502.0;26998.0;27092.0;26900.0;25268.0
Uxr7Z;Université Paris 8;Paris VIII;;Université;Université tertiaire - lettres et sciences Humaines;public;Vague E;Île-de-France>Créteil>Seine-Saint-Denis>Paris>Saint-Denis;https://www.univ-paris8.fr/;48.94546189184585,2.3625862598419194;"0751724S;0931827F";;19931827000014;199318270;;Q1194988;https://www.wikidata.org/entity/Q1194988;026403552;FR0263;04wez5e68;https://ror.org/04wez5e68;999643104;1543520;0000 0001 2110 7200;http://www.isni.org/0000 0001 2110 7200;;1971-01-01;Décret n° 70-1174 du 17 décembre 1970 portant érection en établissements publics à caractère scientifique et culturel d'universités et centres universitaires;https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000000511402/;93066;Saint-Denis;UU00851;Paris;D093;Seine-Saint-Denis;A24;Créteil;R11;Île-de-France;R11;Île-de-France;;2 rue de la Liberté;;;93200;Saint-Denis;France;+33149406789;EPSCP;Établissement public à caractère scientifique, culturel et professionnel;https://www.facebook.com/Paris8;https://twitter.com/UnivParis8;https://www.instagram.com/univparis8/;;;https://www.univ-paris8.fr/?page=backend;;;;;;;https://vimeo.com/paris8webtv;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/199318270;https://hal-univ-paris8.archives-ouvertes.fr/;;à l';Université Paris-VIII;Paris 8 University;;;;;;;;"Université Paris-VIII;Université Paris VIII - Vincennes;Université Paris 8;Paris VIII;Paris 8 University";https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-statistiques-sur-les-effectifs-d-etudiants-inscrits-par-etablissement-hcp/table/?sort=-annee_universitaire&refine.etablissement_id_paysage=Uxr7Z;21815;22518;23003;22298;21802;21659;21808;22146;23528.0;23148.0;23233.0;22348.0;21872.0
G12bB;École supérieure des technologies et des affaires de Belfort;ESTA Belfort;;École;;privé;;Bourgogne-Franche-Comté>Besançon>Territoire de Belfort>Belfort;https://www.esta-groupe.fr/;47.6403207998,6.86085341826;0900362E;;52087537800017;520875378;;Q3578507;https://www.wikidata.org/entity/Q3578507;;;04n13w407;https://ror.org/04n13w407;;;;;;1986-09;;;90010;Belfort;UU00558;Belfort;D090;Territoire de Belfort;A03;Besançon;R27;Bourgogne-Franche-Comté;R43;Franche-Comté;;3 rue DU DR FRERY;;CS50199;90004;BELFORT CEDEX;France;;Association loi de 1901;Association loi de 1901;;;;;;;;;;;;;;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/520875378;;;à l';École supérieure des technologies et des affaires de Belfort;;;;;;;;;"École supérieure des technologies et des affaires de Belfort;ESTA Belfort";;;;;;;;;;;;;;
JQKHK;École nationale de l'aviation civile de Toulouse;ENAC Toulouse;ENAC;Grand établissement;;public;Vague A;Occitanie>Toulouse>Haute-Garonne>Toulouse;https://www.enac.fr/fr;43.565904,1.480601;0311256X;;19311256200015;193112562;;Q174335;https://www.wikidata.org/entity/Q174335;027771881;FR0036;022zdgq74;https://ror.org/022zdgq74;996375756;;0000 0001 2112 1176;http://www.isni.org/0000 0001 2112 1176;;1949-08-28;;;31555;Toulouse;UU00758;Toulouse;D031;Haute-Garonne;A16;Toulouse;R76;Occitanie;R73;Midi-Pyrénées;;7 avenue Edouard Belin;;CS 54005;31055;Toulouse CEDEX 4;France;;EPSCP;Établissement public à caractère scientifique, culturel et professionnel;https://www.facebook.com/enacfrance;https://twitter.com/enacfrance;https://www.instagram.com/enac_officiel/;https://www.flickr.com/photos/enac-toulouse;;;https://www.linkedin.com/school/ecole-nationale-de-l'aviation-civile/;;;;;https://www.youtube.com/user/enactoulouse;;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/193112562;https://hal-enac.archives-ouvertes.fr/;;à l';;French Civil Aviation University;https://www.enac.fr/en;;;;;;;"École nationale de l'aviation civile de Toulouse;ENAC Toulouse;French Civil Aviation University;ENAC";;;;;;;;;;;;;;
QeAil;Ecole Nationale Supérieure des Beaux-Arts de Paris;Beaux-Arts de Paris;ENSBA;École;;public;;Île-de-France>Paris>Paris 6e;https://beauxartsparis.fr/fr;48.856491,2.334499;0753667D;;19753667500014;197536675;;Q273593;https://www.wikidata.org/entity/Q273593;026408139;FR0207;01cdn3r29;https://ror.org/01cdn3r29;;18976459;0000 0001 2296 0748;http://www.isni.org/0000 0001 2296 0748;;1794;;;75106;Paris 6e;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;R11;Île-de-France;;14 rue Bonaparte;;;75006;Paris;France;+33147035000;Autre établissement public national d'enseignement;Autre établissement public national d'enseignement;https://www.facebook.com/beauxartsparis;https://twitter.com/beauxartsparis;https://www.instagram.com/beauxartsparis/;;;;https://www.linkedin.com/company/%C3%A9cole-nationale-sup%C3%A9rieure-des-beaux-arts/?viewAsMember=true/;;;;;https://www.youtube.com/channel/UCEARNorNgk2IeDcGjtmGwmw;;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/197536675;;;;;;https://beauxartsparis.fr/en;;;;;;;"Ecole Nationale Supérieure des Beaux-Arts de Paris;Beaux-Arts de Paris;ENSBA";;;;;;;;;;;;;;
LllIv;École nationale vétérinaire d'Alfort;;ENVA;École;;public;;Île-de-France>Créteil>Val-de-Marne>Paris>Maisons-Alfort;https://www.vet-alfort.fr/;48.81474,2.42152;0940608A;;19940608300014;199406083;;Q273600;https://www.wikidata.org/entity/Q273600;031803695;FR0330;04k031t90;https://ror.org/04k031t90;;21746346;0000 0001 2169 3027;http://www.isni.org/0000 0001 2169 3027;;1765;;;94046;Maisons-Alfort;UU00851;Paris;D094;Val-de-Marne;A24;Créteil;R11;Île-de-France;R11;Île-de-France;;7 avenue du Général de Gaulle;;;94700;Maisons-Alfort CEDEX;France;+33143967100;Autre établissement public national d'enseignement;Autre établissement public national d'enseignement;https://www.facebook.com/%C3%89cole-nationale-v%C3%A9t%C3%A9rinaire-dAlfort-EnvA-435412449930517/;https://twitter.com/Env_Alfort;https://www.instagram.com/ecoleveterinairealfort/;;;;https://www.linkedin.com/school/ecole-nationale-veterinaire-dalfort/;;;;;https://www.youtube.com/channel/UC611Wz1LhCujdyupGTr4GnQ;;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/199406083;https://hal-enva.archives-ouvertes.fr;;à l';;National veterinary school of Alfort;;;;;;;;"École nationale vétérinaire d'Alfort;National veterinary school of Alfort;ENVA";;;;;;;;;;;;;;
QHKrf;École spéciale militaire de Saint-Cyr;ESM ST CYR;;École;;public;Vague B;Bretagne>Rennes>Morbihan>Guer;https://www.terre.defense.gouv.fr/amscc/devenir-officier/ecole-speciale-militaire;47.94619,-2.152742;0560068V;;;;;Q1132066;https://www.wikidata.org/entity/Q1132066;;;00aac9t94;https://ror.org/00aac9t94;;;0000 0001 1957 1442;http://www.isni.org/0000 0001 1957 1442;;1802;;;56075;Guer;UU56207;Guer;D056;Morbihan;A14;Rennes;R53;Bretagne;R53;Bretagne;;;COETQUIDAN;;56380;GUER;France;;Sans personnalité juridique - secteur public;Sans personnalité juridique - secteur public;;;;;;;;;;;;;;;;;;;;;à l';;;;;;;;;;"École spéciale militaire de Saint-Cyr;ESM ST CYR";;;;;;;;;;;;;;
67Ocz;Haute école des arts du Rhin Mulhouse-Strasbourg;HEAR;HEAR;École;;public;;Grand Est>Strasbourg>Bas-Rhin>Strasbourg;https://www.hear.fr/;48.582371,7.759293;0673048Z;;20002812400028;200028124;;Q21041502;https://www.wikidata.org/entity/Q21041502;163710023;;02yqzaa38;https://ror.org/02yqzaa38;;;;;;2011-01-01;;;67482;Strasbourg;UU67701;Strasbourg;D067;Bas-Rhin;A15;Strasbourg;R44;Grand Est;R42;Alsace;;1 rue de l'Académie;;CS10032;67082;STRASBOURG CEDEX;France;+33369063777;EPLC;Établissement public local culturel;https://www.facebook.com/HEAR.fr/;;https://www.instagram.com/hear.fr/;https://www.flickr.com/photos/hearfr/;;;https://www.linkedin.com/school/haute-%C3%A9cole-des-arts-du-rhin/;;;;;;https://vimeo.com/hearfr;;;;;;;;à la;Haute école des arts du Rhin - Strasbourg-Mulhouse;;https://www.hear.fr/hear-en/presentation-en-2/;;;;;;;"Haute école des arts du Rhin - Strasbourg-Mulhouse;Haute école des arts du Rhin Mulhouse-Strasbourg;HEAR";;;;;;;;;;;;;;
pgd9B;Institut catholique de Lille;;ICL;École;;privé;;Hauts-de-France>Lille>Nord>Lille;https://www.univ-catholille.fr/;50.6330901906103,3.0467104911804204;"0594617Y;0590344D";;"32597426900012;77562424000013";"325974269;775624240";W595026827;Q1477551;https://www.wikidata.org/entity/Q1477551;026582481;FR0118;025s1b152;https://ror.org/025s1b152;;21338149;0000 0001 2165 6146;http://www.isni.org/0000 0001 2165 6146;;1973;;;59350;Lille;UU59702;Lille;D059;Nord;A09;Lille;R32;Hauts-de-France;R31;Nord-Pas-de-Calais;;60 boulevard Vauban;;BP 109;59016;Lille CEDEX;France;+33320134000;Association déclarée, reconnue d'utilité publique;Association déclarée, reconnue d'utilité publique;https://www.facebook.com/UniversiteCatholiqueDeLille;https://twitter.com/UnivCatholille;https://www.instagram.com/univcatholille/;;;;;;;https://www.scoop.it/topic/universite-catholique-de-lille;;https://www.youtube.com/user/uclcommunication;;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/775624240;;;à l';;Lille Catholic University;;;;;;;;"Institut catholique de Lille;Lille Catholic University;ICL";;;;;;;;;;;;;;
atbEK;La Rochelle Université;Université La Rochelle;;Université;Université pluridisciplinaire hors santé;public;Vague B;Nouvelle-Aquitaine>Poitiers>Charente-Maritime>La Rochelle;https://www.univ-larochelle.fr/;46.14774,-1.15504;0171463Y;;19170032700015;191700327;;Q1500822;https://www.wikidata.org/entity/Q1500822;035375043;FR0014;04mv1z119;https://ror.org/04mv1z119;999846804;13835467;0000 0001 2169 7335;http://www.isni.org/0000 0001 2169 7335;;1993-01-22;Décret n° 93-77 du 20 janvier 1993 portant création et organisation provisoire de l'université de La Rochelle;https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000000726433/;17300;La Rochelle;UU17601;La Rochelle;D017;Charente-Maritime;A13;Poitiers;R75;Nouvelle-Aquitaine;R54;Poitou-Charentes;Technoforum;23 avenue Albert Einstein;;BP 33060;17031;La Rochelle;France;+33546459114;EPSCP;Établissement public à caractère scientifique, culturel et professionnel;https://www.facebook.com/LaRochelleUniversite/;https://twitter.com/UnivLaRochelle;https://www.instagram.com/univlarochelle/;;;http://www.univ-larochelle.fr/spip.php?page=agenda-rss;https://www.linkedin.com/school/la-rochelle-universite/;;;;;https://www.youtube.com/channel/UC-Cf7Z00cbodH9qC8i7SHXA;;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/191700327;https://hal-univ-rochelle.archives-ouvertes.fr/;;à l';Université de La Rochelle;La Rochelle University;;;;;;;;"Université de La Rochelle;La Rochelle Université;Université La Rochelle;La Rochelle University";https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-statistiques-sur-les-effectifs-d-etudiants-inscrits-par-etablissement-hcp/table/?sort=-annee_universitaire&refine.etablissement_id_paysage=atbEK;7356;7525;7344;7317;7382;7837;8051;8201;8134.0;8281.0;8154.0;8193.0;7702.0
9xlel;Le Mans Université;;LMU;Université;Université pluridisciplinaire hors santé;public;Vague B;Pays de la Loire>Nantes>Sarthe>Le Mans;https://www.univ-lemans.fr/fr/index.html;48.0148,0.159251;0720916E;;19720916600010;197209166;;Q834825;https://www.wikidata.org/entity/Q834825;026404435;FR0169;01mtcc283;https://ror.org/01mtcc283;998258041;13835503;0000 0001 2172 3046;http://www.isni.org/0000 0001 2172 3046;501100005715;1977-10-01;Décret n° 77-458 du 20 avril 1977 relatif à la transformation du centre universitaire du Mans en université de plein exercice;https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000000883893/;72181;Le Mans;UU72701;Le Mans;D072;Sarthe;A17;Nantes;R52;Pays de la Loire;R52;Pays de la Loire;;Avenue Olivier Messiaen;;;72085;Le Mans CEDEX 9;France;+33243833000;EPSCP;Établissement public à caractère scientifique, culturel et professionnel;https://www.facebook.com/LeMansUniversite/;https://twitter.com/LeMansUniv;https://www.instagram.com/lemansuniversite/;;;;https://www.linkedin.com/school/universit%C3%A9-du-maine-le-mans-laval/;;;;;https://www.youtube.com/channel/UCGcQ5RW44I0xEIg4pNS69pg;;;;;;https://scanr.enseignementsup-recherche.gouv.fr/entite/197209166;https://hal-univ-lemans.archives-ouvertes.fr/;;à;Université du Mans;Le Mans University;https://www.univ-lemans.fr/en/index.html;;;;;;;"Université du Mans;Le Mans Université;Le Mans University;LMU";https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-statistiques-sur-les-effectifs-d-etudiants-inscrits-par-etablissement-hcp/table/?sort=-annee_universitaire&refine.etablissement_id_paysage=9xlel;9763;9771;9937;9799;9177;9144;8985;9430;9709.0;10029.0;10524.0;10262.0;9823.0
